month,Platform,Transaction_Type,Crypto,Wallet_Type,Status,Transaction_Count,Total_Value,Avg_Value,Avg_Fee_Pct,Total_Fees,Unique_Users,quarter,Total_Monthly_Unique_Users,Total_Quarterly_Unique_Users
2023-03,Huobi,Buy,Solana,Ledger,Failed,1,2104489.08,2104489.08,0.01697945612528434,35733.08,1,2023Q1,433,445
2023-03,Huobi,Sell,BNB,Hot Wallet,Completed,1,2341288.34,2341288.34,0.0029905116257487535,7001.65,1,2023Q1,433,445
2023-03,Huobi,Sell,Bitcoin,Hot Wallet,Pending,1,3638132.42,3638132.42,0.004429176329980865,16113.93,1,2023Q1,433,445
2023-03,Huobi,Sell,Bitcoin,Trezor,Pending,1,8496.87,8496.87,0.007196767750948289,61.15,1,2023Q1,433,445
2023-03,Huobi,Sell,Dogecoin,Hot Wallet,Completed,1,3403805.35,3403805.35,0.0470895375965021,160283.62,1,2023Q1,433,445
2023-03,Huobi,Sell,Dogecoin,Ledger,Completed,1,1470555.41,1470555.41,0.021878114745774866,32172.98,1,2023Q1,433,445
2023-03,Huobi,Sell,Ethereum,Cold Wallet,Pending,1,262131.52,262131.52,0.025223101746787265,6611.77,1,2023Q1,433,445
2023-03,Huobi,Sell,Ethereum,Ledger,Pending,1,13455.61,13455.61,0.0016498694596528882,22.2,1,2023Q1,433,445
2023-03,Huobi,Sell,XRP,Hot Wallet,Pending,1,1717737.16,1717737.16,0.02346557490786309,40307.69,1,2023Q1,433,445
2023-03,Huobi,Sell,XRP,Trezor,Pending,1,407001.9,407001.9,0.03515715774299825,14309.03,1,2023Q1,433,445
2023-03,Huobi,Stake,Avalanche,Cold Wallet,Completed,1,3713300.75,3713300.75,0.04259135756779194,158154.52,1,2023Q1,433,445
2023-03,Huobi,Stake,Bitcoin,Exchange Wallet,Failed,1,1182581.74,1182581.74,0.02402971315961635,28417.1,1,2023Q1,433,445
2023-03,Huobi,Stake,Cardano,Cold Wallet,Pending,1,4188049.79,4188049.79,0.030195089920361236,126458.54,1,2023Q1,433,445
2023-03,Huobi,Stake,Dogecoin,Cold Wallet,Completed,1,392783.96,392783.96,0.010982398568414046,4313.71,1,2023Q1,433,445
2023-03,Huobi,Stake,Litecoin,Ledger,Completed,1,964126.25,964126.25,0.025233334327324868,24328.12,1,2023Q1,433,445
2023-03,Huobi,Stake,Polkadot,Cold Wallet,Pending,1,801189.19,801189.19,0.04707689578287995,37717.5,1,2023Q1,433,445
2023-03,Huobi,Stake,Polkadot,Exchange Wallet,Completed,1,63123.85,63123.85,0.04079709966993458,2575.27,1,2023Q1,433,445
2023-03,Huobi,Stake,Polkadot,Trezor,Failed,1,3081601.76,3081601.76,0.010683239614972183,32921.49,1,2023Q1,433,445
2023-03,Huobi,Stake,Solana,Cold Wallet,Completed,1,414881.7,414881.7,0.039251164850124746,16284.59,1,2023Q1,433,445
2023-03,Huobi,Stake,Solana,Ledger,Completed,1,1419573.75,1419573.75,0.02623930598885757,37248.63,1,2023Q1,433,445
2023-03,Huobi,Stake,Solana,Ledger,Failed,1,444958.16,444958.16,0.010450892731127799,4650.21,1,2023Q1,433,445
2023-03,Huobi,Transfer,Avalanche,Ledger,Failed,2,3622339.86,1811169.93,0.028080798197230222,103962.16,2,2023Q1,433,445
2023-03,Huobi,Transfer,Dogecoin,Trezor,Pending,2,694946.1900000001,347473.09500000003,0.021280227651837257,16955.43,2,2023Q1,433,445
2023-03,Huobi,Transfer,Ethereum,Exchange Wallet,Completed,1,67624.36,67624.36,0.029788230158481352,2014.41,1,2023Q1,433,445
2023-03,Huobi,Transfer,Ethereum,Exchange Wallet,Pending,1,51668.29,51668.29,0.04409396943463777,2278.26,1,2023Q1,433,445
2023-03,Huobi,Transfer,Litecoin,Ledger,Completed,1,2783635.95,2783635.95,0.024936860008579784,69415.14,1,2023Q1,433,445
2023-03,Huobi,Transfer,Polkadot,Cold Wallet,Completed,1,1960083.38,1960083.38,0.013658765883724805,26772.32,1,2023Q1,433,445
2023-03,Huobi,Transfer,Solana,Hot Wallet,Pending,1,710612.13,710612.13,0.009987558191555215,7097.28,1,2023Q1,433,445
2023-03,Huobi,Withdraw,BNB,Exchange Wallet,Completed,1,1071151.71,1071151.71,0.008740013121017189,9361.88,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Bitcoin,Ledger,Completed,1,841576.48,841576.48,0.046360932045059054,39016.27,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Bitcoin,Trezor,Completed,1,1907888.5,1907888.5,0.04872237554762765,92956.86,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Cardano,Cold Wallet,Failed,1,3040312.34,3040312.34,0.04432009771732861,134746.94,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Ethereum,Hot Wallet,Completed,1,1588945.46,1588945.46,0.026145472607977373,41543.73,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Ethereum,Trezor,Failed,1,1008876.48,1008876.48,0.039108672649401044,39455.82,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Litecoin,Hot Wallet,Completed,1,47579.83,47579.83,0.012270325471948933,583.82,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Litecoin,Trezor,Pending,1,3443550.88,3443550.88,0.046324336581314,159520.21,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Polkadot,Cold Wallet,Completed,1,1659019.97,1659019.97,0.0004625019673512429,767.3,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Polkadot,Exchange Wallet,Completed,1,819671.02,819671.02,0.0001946512638692533,159.55,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Polkadot,Ledger,Failed,1,3804771.8,3804771.8,0.04296068952151086,163455.62,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Polkadot,Trezor,Completed,1,985356.1,985356.1,0.01109085334733301,10928.44,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Solana,Cold Wallet,Completed,1,243706.09,243706.09,0.03968801107924713,9672.21,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Solana,Hot Wallet,Pending,1,753059.78,753059.78,0.006052082611555752,4557.58,1,2023Q1,433,445
2023-03,Huobi,Withdraw,Solana,Trezor,Pending,1,3853173.34,3853173.34,0.0215035693151557,82856.98,1,2023Q1,433,445
2023-03,Kraken,Buy,Avalanche,Ledger,Pending,1,1354012.87,1354012.87,0.019142247887200654,25918.85,1,2023Q1,433,445
2023-03,Kraken,Buy,BNB,Exchange Wallet,Failed,1,758841.18,758841.18,0.01961312906081349,14883.25,1,2023Q1,433,445
2023-03,Kraken,Buy,Cardano,Exchange Wallet,Pending,1,3209168.48,3209168.48,0.04611351847753409,147986.05,1,2023Q1,433,445
2023-03,Kraken,Buy,Cardano,Ledger,Completed,1,1531368.68,1531368.68,0.037140043898507835,56875.1,1,2023Q1,433,445
2023-03,Kraken,Buy,Dogecoin,Hot Wallet,Failed,1,4384024.98,4384024.98,0.01361462132909653,59686.84,1,2023Q1,433,445
2023-03,Kraken,Buy,Ethereum,Cold Wallet,Failed,1,1370266.37,1370266.37,0.02365235016312923,32410.02,1,2023Q1,433,445
2023-03,Kraken,Buy,Ethereum,Exchange Wallet,Pending,1,1270980.33,1270980.33,0.044109486729822164,56062.29,1,2023Q1,433,445
2023-03,Kraken,Buy,Ethereum,Trezor,Completed,1,754837.47,754837.47,0.004078228919928949,3078.4,1,2023Q1,433,445
2023-03,Kraken,Buy,Litecoin,Ledger,Failed,1,1365577.3,1365577.3,0.023805851195681123,32508.73,1,2023Q1,433,445
2023-03,Kraken,Buy,Polkadot,Hot Wallet,Failed,2,5661497.27,2830748.635,0.03948903468302736,220209.81,1,2023Q1,433,445
2023-03,Kraken,Buy,Polkadot,Ledger,Pending,1,511371.55,511371.55,0.005706848572236763,2918.32,1,2023Q1,433,445
2023-03,Kraken,Buy,Polkadot,Trezor,Completed,1,542617.61,542617.61,0.008783865308020505,4766.28,1,2023Q1,433,445
2023-03,Kraken,Buy,Solana,Exchange Wallet,Pending,1,677903.94,677903.94,0.03917003344161121,26553.52,1,2023Q1,433,445
2023-03,Kraken,Buy,Solana,Ledger,Pending,1,2829289.64,2829289.64,0.02236579426346749,63279.31,1,2023Q1,433,445
2023-03,Kraken,Sell,Avalanche,Hot Wallet,Pending,1,948382.27,948382.27,0.044449080643399204,42154.72,1,2023Q1,433,445
2023-03,Kraken,Sell,Avalanche,Ledger,Failed,1,915485.17,915485.17,0.031205584684675994,28568.25,1,2023Q1,433,445
2023-03,Kraken,Sell,BNB,Cold Wallet,Pending,1,3014873.97,3014873.97,0.004952163887633419,14930.15,1,2023Q1,433,445
2023-03,Kraken,Sell,BNB,Exchange Wallet,Failed,1,144994.15,144994.15,0.03248131045287,4709.6,1,2023Q1,433,445
2023-03,Kraken,Sell,BNB,Hot Wallet,Pending,1,206599.34,206599.34,0.0229084952546315,4732.88,1,2023Q1,433,445
2023-03,Kraken,Sell,BNB,Trezor,Pending,1,463106.21,463106.21,0.012673723377624324,5869.28,1,2023Q1,433,445
2023-03,Kraken,Sell,Bitcoin,Cold Wallet,Failed,1,295493.79,295493.79,0.02241431198943301,6623.29,1,2023Q1,433,445
2023-03,Kraken,Sell,Bitcoin,Trezor,Failed,1,511395.67,511395.67,0.04614008562098307,23595.84,1,2023Q1,433,445
2023-03,Kraken,Sell,Cardano,Cold Wallet,Completed,1,2328640.74,2328640.74,0.008903670559332394,20733.45,1,2023Q1,433,445
2023-03,Kraken,Sell,Cardano,Ledger,Failed,1,816221.72,816221.72,0.03872142731021664,31605.27,1,2023Q1,433,445
2023-03,Kraken,Sell,Dogecoin,Hot Wallet,Pending,1,4292099.7,4292099.7,0.03132614090954131,134454.92,1,2023Q1,433,445
2023-03,Kraken,Sell,Litecoin,Exchange Wallet,Completed,1,301029.11,301029.11,0.04034091586690736,12143.79,1,2023Q1,433,445
2023-03,Kraken,Sell,Polkadot,Exchange Wallet,Failed,1,1637616.06,1637616.06,0.009906699376165132,16223.37,1,2023Q1,433,445
2023-03,Kraken,Sell,XRP,Exchange Wallet,Failed,1,1897711.05,1897711.05,0.015784847751189518,29955.08,1,2023Q1,433,445
2023-03,Kraken,Sell,XRP,Exchange Wallet,Pending,1,1061998.17,1061998.17,0.02822111265973274,29970.77,1,2023Q1,433,445
2023-03,Kraken,Sell,XRP,Ledger,Failed,1,178637.72,178637.72,0.037683418709105784,6731.68,1,2023Q1,433,445
2023-03,Kraken,Stake,Avalanche,Cold Wallet,Completed,1,660679.97,660679.97,0.011587804001383605,7655.83,1,2023Q1,433,445
2023-03,Kraken,Stake,BNB,Hot Wallet,Pending,1,29752.38,29752.38,0.03551984748783122,1056.8,1,2023Q1,433,445
2023-03,Kraken,Stake,Bitcoin,Hot Wallet,Completed,1,78432.03,78432.03,0.023083554002108576,1810.49,1,2023Q1,433,445
2023-03,Kraken,Stake,Bitcoin,Hot Wallet,Pending,1,3401959.85,3401959.85,0.012199406174649591,41501.89,1,2023Q1,433,445
2023-03,Kraken,Stake,Bitcoin,Trezor,Failed,1,702121.68,702121.68,0.011893323106046232,8350.56,1,2023Q1,433,445
2023-03,Kraken,Stake,Cardano,Hot Wallet,Completed,1,3173388.99,3173388.99,0.023744013178794068,75348.99,1,2023Q1,433,445
2023-03,Kraken,Stake,Cardano,Hot Wallet,Failed,1,347036.9,347036.9,0.025905660176194518,8990.22,1,2023Q1,433,445
2023-03,Kraken,Stake,Cardano,Trezor,Completed,1,503402.54,503402.54,0.0057995138443282385,2919.49,1,2023Q1,433,445
2023-03,Kraken,Stake,Dogecoin,Trezor,Pending,1,121492.98,121492.98,0.020552463195815922,2496.98,1,2023Q1,433,445
2023-03,Kraken,Stake,Ethereum,Exchange Wallet,Completed,1,226294.01,226294.01,0.0016182929455357655,366.21,1,2023Q1,433,445
2023-03,Kraken,Stake,Litecoin,Hot Wallet,Pending,1,1733324.45,1733324.45,0.0062935303312660245,10908.73,1,2023Q1,433,445
2023-03,Kraken,Stake,Solana,Hot Wallet,Pending,1,2164863.42,2164863.42,0.04021134506490022,87052.07,1,2023Q1,433,445
2023-03,Kraken,Stake,XRP,Exchange Wallet,Completed,1,1006685.93,1006685.93,0.02016228636472549,20297.09,1,2023Q1,433,445
2023-03,Kraken,Stake,XRP,Hot Wallet,Completed,1,1705878.94,1705878.94,0.0008854203921410743,1510.42,1,2023Q1,433,445
2023-03,Kraken,Stake,XRP,Ledger,Completed,1,163754.62,163754.62,0.029229526470764614,4786.47,1,2023Q1,433,445
2023-03,Kraken,Stake,XRP,Ledger,Failed,1,1133734.16,1133734.16,0.027393105981740908,31056.5,1,2023Q1,433,445
2023-03,Kraken,Stake,XRP,Trezor,Failed,1,2501074.43,2501074.43,0.041891836061832034,104774.6,1,2023Q1,433,445
2023-03,Kraken,Transfer,Avalanche,Trezor,Completed,1,3442229.21,3442229.21,0.019263133264736894,66308.12,1,2023Q1,433,445
2023-03,Kraken,Transfer,BNB,Ledger,Completed,1,1602594.26,1602594.26,0.04193340240716948,67202.23,1,2023Q1,433,445
2023-03,Kraken,Transfer,BNB,Trezor,Pending,1,206342.72,206342.72,0.04532081383825899,9351.62,1,2023Q1,433,445
2023-03,Kraken,Transfer,Bitcoin,Exchange Wallet,Completed,1,239804.83,239804.83,0.02520299528579137,6043.8,1,2023Q1,433,445
2023-03,Kraken,Transfer,Cardano,Ledger,Completed,1,451299.39,451299.39,0.034111014419939724,15394.28,1,2023Q1,433,445
2023-03,Kraken,Transfer,Cardano,Trezor,Failed,1,4579476.68,4579476.68,0.017380660621684835,79594.33,1,2023Q1,433,445
2023-03,Kraken,Transfer,Ethereum,Hot Wallet,Completed,1,928217.88,928217.88,0.03624425980676003,33642.57,1,2023Q1,433,445
2023-03,Kraken,Transfer,Ethereum,Ledger,Completed,1,1517740.12,1517740.12,0.043868702634018784,66581.29,1,2023Q1,433,445
2023-03,Kraken,Transfer,Polkadot,Cold Wallet,Failed,2,836894.34,418447.17,0.020206042208239336,13764.75,2,2023Q1,433,445
2023-03,Kraken,Transfer,Solana,Exchange Wallet,Pending,1,2218.91,2218.91,0.043345606626677066,96.18,1,2023Q1,433,445
2023-03,Kraken,Transfer,Solana,Hot Wallet,Completed,1,5067530.44,5067530.44,0.02640875108389087,133827.15,1,2023Q1,433,445
2023-03,Kraken,Transfer,XRP,Hot Wallet,Failed,1,68594.02,68594.02,0.022251648175744765,1526.33,1,2023Q1,433,445
2023-03,Kraken,Withdraw,Avalanche,Trezor,Pending,1,3933083.2,3933083.2,0.032278269628265174,126953.12,1,2023Q1,433,445
2023-03,Kraken,Withdraw,Bitcoin,Exchange Wallet,Pending,1,897011.07,897011.07,0.008348113251266788,7488.35,1,2023Q1,433,445
2023-03,Kraken,Withdraw,Bitcoin,Trezor,Failed,1,840095.35,840095.35,0.027184461859002078,22837.54,1,2023Q1,433,445
2023-03,Kraken,Withdraw,Dogecoin,Cold Wallet,Pending,1,847001.2,847001.2,0.01807110780952849,15306.25,1,2023Q1,433,445
2023-03,Kraken,Withdraw,Ethereum,Ledger,Completed,1,409.87,409.87,9.759191938907459e-05,0.04,1,2023Q1,433,445
2023-03,Kraken,Withdraw,Litecoin,Cold Wallet,Completed,2,6220811.74,3110405.87,0.00728584187446286,47548.149999999994,2,2023Q1,433,445
2023-03,Kraken,Withdraw,Polkadot,Cold Wallet,Pending,2,4698790.3,2349395.15,0.01945773243986108,47204.380000000005,2,2023Q1,433,445
2023-03,Kraken,Withdraw,Polkadot,Hot Wallet,Failed,1,1200790.85,1200790.85,0.04365294755535487,52418.06,1,2023Q1,433,445
2023-03,KuCoin,Buy,BNB,Exchange Wallet,Completed,1,170032.97,170032.97,0.021752134306658292,3698.58,1,2023Q1,433,445
2023-03,KuCoin,Buy,BNB,Trezor,Completed,1,139131.57,139131.57,0.04493063651908765,6251.27,1,2023Q1,433,445
2023-03,KuCoin,Buy,Dogecoin,Exchange Wallet,Completed,1,3696540.12,3696540.12,0.049179761100496315,181794.96,1,2023Q1,433,445
2023-03,KuCoin,Buy,Dogecoin,Hot Wallet,Completed,1,682475.31,682475.31,0.007205198382927581,4917.37,1,2023Q1,433,445
2023-03,KuCoin,Buy,Dogecoin,Ledger,Completed,1,95993.9,95993.9,0.011264049069784643,1081.28,1,2023Q1,433,445
2023-03,KuCoin,Buy,Dogecoin,Trezor,Failed,1,17668.66,17668.66,0.04290364973914264,758.05,1,2023Q1,433,445
2023-03,KuCoin,Buy,Ethereum,Exchange Wallet,Completed,1,3923739.47,3923739.47,0.026323406737297977,103286.19,1,2023Q1,433,445
2023-03,KuCoin,Buy,Ethereum,Trezor,Pending,2,1775444.4,887722.2,0.017132861838568905,35806.05,2,2023Q1,433,445
2023-03,KuCoin,Buy,Litecoin,Cold Wallet,Pending,1,517472.92,517472.92,0.04502846255220466,23301.01,1,2023Q1,433,445
2023-03,KuCoin,Buy,Litecoin,Trezor,Failed,1,3136081.08,3136081.08,0.014914346538514877,46772.6,1,2023Q1,433,445
2023-03,KuCoin,Buy,Polkadot,Hot Wallet,Failed,1,2463198.89,2463198.89,0.04852215973514018,119519.73,1,2023Q1,433,445
2023-03,KuCoin,Buy,Solana,Exchange Wallet,Failed,1,4163923.13,4163923.13,0.018278454626514683,76110.08,1,2023Q1,433,445
2023-03,KuCoin,Buy,XRP,Cold Wallet,Completed,1,131401.53,131401.53,0.015463746883312547,2031.96,1,2023Q1,433,445
2023-03,KuCoin,Sell,Avalanche,Hot Wallet,Pending,1,287118.24,287118.24,0.009024818485931093,2591.19,1,2023Q1,433,445
2023-03,KuCoin,Sell,Avalanche,Ledger,Completed,1,3781362.71,3781362.71,0.04178942146494061,158020.96,1,2023Q1,433,445
2023-03,KuCoin,Sell,BNB,Cold Wallet,Completed,1,5595919.06,5595919.06,0.0004176901014719109,2337.36,1,2023Q1,433,445
2023-03,KuCoin,Sell,BNB,Exchange Wallet,Failed,1,1147943.43,1147943.43,0.009286433217358106,10660.3,1,2023Q1,433,445
2023-03,KuCoin,Sell,BNB,Trezor,Completed,1,3106728.59,3106728.59,0.005098115120510093,15838.46,1,2023Q1,433,445
2023-03,KuCoin,Sell,Bitcoin,Hot Wallet,Pending,1,2071687.58,2071687.58,0.031144483667754574,64521.64,1,2023Q1,433,445
2023-03,KuCoin,Sell,Cardano,Ledger,Pending,1,649394.18,649394.18,0.010279088118713968,6675.18,1,2023Q1,433,445
2023-03,KuCoin,Sell,Dogecoin,Hot Wallet,Pending,1,281207.16,281207.16,0.016009229636969415,4501.91,1,2023Q1,433,445
2023-03,KuCoin,Sell,Ethereum,Cold Wallet,Completed,1,1404923.53,1404923.53,0.03738434788689175,52522.15,1,2023Q1,433,445
2023-03,KuCoin,Sell,Ethereum,Trezor,Pending,1,1296982.81,1296982.81,0.009773984591206725,12676.69,1,2023Q1,433,445
2023-03,KuCoin,Sell,Litecoin,Cold Wallet,Pending,1,998976.16,998976.16,0.041516506259769,41474.0,1,2023Q1,433,445
2023-03,KuCoin,Sell,Litecoin,Exchange Wallet,Pending,1,2949149.1,2949149.1,0.04987537252694345,147089.91,1,2023Q1,433,445
2023-03,KuCoin,Sell,Litecoin,Ledger,Completed,1,93092.83,93092.83,0.01864901947872892,1736.09,1,2023Q1,433,445
2023-03,KuCoin,Sell,Polkadot,Exchange Wallet,Completed,1,1924500.63,1924500.63,0.038512998564204155,74118.29,1,2023Q1,433,445
2023-03,KuCoin,Sell,Polkadot,Trezor,Failed,1,123167.42,123167.42,0.025496677611660617,3140.36,1,2023Q1,433,445
2023-03,KuCoin,Sell,Solana,Exchange Wallet,Pending,2,6723860.73,3361930.365,0.03774635633760176,259765.1,2,2023Q1,433,445
2023-03,KuCoin,Sell,Solana,Ledger,Completed,1,3558578.33,3558578.33,0.04139727057799512,147315.43,1,2023Q1,433,445
2023-03,KuCoin,Sell,XRP,Hot Wallet,Pending,1,268244.84,268244.84,0.011705537373990119,3139.95,1,2023Q1,433,445
2023-03,KuCoin,Stake,Avalanche,Exchange Wallet,Completed,1,1368063.32,1368063.32,0.031261323489032655,42767.47,1,2023Q1,433,445
2023-03,KuCoin,Stake,Bitcoin,Exchange Wallet,Completed,1,223239.77,223239.77,0.023695061144347176,5289.68,1,2023Q1,433,445
2023-03,KuCoin,Stake,Cardano,Cold Wallet,Pending,1,1260026.58,1260026.58,0.042929308681726376,54092.07,1,2023Q1,433,445
2023-03,KuCoin,Stake,Cardano,Exchange Wallet,Completed,1,4234144.24,4234144.24,0.038972959031740494,165017.13,1,2023Q1,433,445
2023-03,KuCoin,Stake,Dogecoin,Hot Wallet,Failed,1,3992426.9,3992426.9,0.02226723299554965,88900.3,1,2023Q1,433,445
2023-03,KuCoin,Stake,Ethereum,Ledger,Completed,1,55166.88,55166.88,0.0031723744391562473,175.01,1,2023Q1,433,445
2023-03,KuCoin,Stake,Litecoin,Hot Wallet,Pending,1,66500.02,66500.02,0.015049920285738259,1000.82,1,2023Q1,433,445
2023-03,KuCoin,Stake,Litecoin,Ledger,Failed,1,16251.19,16251.19,0.008422152470065268,136.87,1,2023Q1,433,445
2023-03,KuCoin,Stake,Litecoin,Trezor,Failed,1,401925.55,401925.55,0.013777875031831146,5537.68,1,2023Q1,433,445
2023-03,KuCoin,Stake,Polkadot,Exchange Wallet,Failed,1,1979126.26,1979126.26,0.0361673034442987,71579.66,1,2023Q1,433,445
2023-03,KuCoin,Stake,Polkadot,Trezor,Completed,1,1301520.41,1301520.41,0.015033287107652811,19566.13,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Cardano,Cold Wallet,Completed,1,515684.97,515684.97,0.01332024472227686,6869.05,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Cardano,Exchange Wallet,Failed,1,1812962.01,1812962.01,0.02458677002283131,44574.88,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Cardano,Ledger,Pending,1,1203227.48,1203227.48,0.04217877404196254,50750.66,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Dogecoin,Cold Wallet,Failed,1,199266.97,199266.97,0.015760113178817342,3140.47,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Dogecoin,Cold Wallet,Pending,1,1134993.82,1134993.82,0.030782070690041286,34937.46,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Ethereum,Cold Wallet,Completed,1,5535114.72,5535114.72,0.035401938335977254,195953.79,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Ethereum,Hot Wallet,Completed,1,82347.14,82347.14,0.01997737869220473,1645.08,1,2023Q1,433,445
2023-03,KuCoin,Transfer,Ethereum,Hot Wallet,Failed,1,937271.39,937271.39,0.042696128812808425,40017.86,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Avalanche,Exchange Wallet,Completed,2,3552624.05,1776312.025,0.030580542652374677,70645.93,2,2023Q1,433,445
2023-03,KuCoin,Withdraw,BNB,Cold Wallet,Completed,1,5272139.15,5272139.15,0.03243651488219919,171009.82,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,BNB,Cold Wallet,Failed,1,405677.16,405677.16,0.028201710936844464,11440.79,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Bitcoin,Ledger,Completed,1,2074242.93,2074242.93,0.015615779391857442,32390.92,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Cardano,Cold Wallet,Failed,1,2792822.02,2792822.02,0.03224653750044552,90058.84,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Dogecoin,Exchange Wallet,Pending,1,3118010.04,3118010.04,0.001009656787378401,3148.12,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Dogecoin,Ledger,Failed,1,819174.38,819174.38,0.012586257885653113,10310.34,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Dogecoin,Trezor,Pending,2,994703.08,497351.54,0.033424947591574494,36305.48,2,2023Q1,433,445
2023-03,KuCoin,Withdraw,Ethereum,Exchange Wallet,Failed,1,2620946.7,2620946.7,0.040228101548192494,105435.71,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Ethereum,Ledger,Completed,1,2605533.51,2605533.51,0.006641046808106491,17303.47,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Litecoin,Cold Wallet,Failed,1,1448969.58,1448969.58,0.025044418116769572,36288.6,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Solana,Exchange Wallet,Failed,1,1063951.19,1063951.19,0.023902919832252834,25431.54,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,Solana,Ledger,Pending,2,4041839.57,2020919.785,0.02212400157393129,157199.19,2,2023Q1,433,445
2023-03,KuCoin,Withdraw,XRP,Cold Wallet,Failed,1,627198.43,627198.43,0.02615371661564905,16403.57,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,XRP,Exchange Wallet,Completed,1,1435557.82,1435557.82,0.03615716432794048,51905.7,1,2023Q1,433,445
2023-03,KuCoin,Withdraw,XRP,Trezor,Pending,1,563282.66,563282.66,0.046567934471833376,26230.91,1,2023Q1,433,445
2023-03,OKX,Buy,Avalanche,Hot Wallet,Failed,1,1048830.26,1048830.26,0.02711008738439717,28433.88,1,2023Q1,433,445
2023-03,OKX,Buy,Cardano,Trezor,Completed,1,1096018.83,1096018.83,0.004116106289889198,4511.33,1,2023Q1,433,445
2023-03,OKX,Buy,Cardano,Trezor,Failed,2,2228285.96,1114142.98,0.022432083588848236,49490.18,2,2023Q1,433,445
2023-03,OKX,Buy,Dogecoin,Cold Wallet,Pending,1,964527.45,964527.45,0.008015168464101255,7730.85,1,2023Q1,433,445
2023-03,OKX,Buy,Dogecoin,Exchange Wallet,Failed,1,1387555.29,1387555.29,0.04609973415906187,63965.93,1,2023Q1,433,445
2023-03,OKX,Buy,Ethereum,Exchange Wallet,Failed,1,2550915.59,2550915.59,0.04927110112647828,125686.42,1,2023Q1,433,445
2023-03,OKX,Buy,Polkadot,Exchange Wallet,Failed,1,593107.56,593107.56,0.007247791614728364,4298.72,1,2023Q1,433,445
2023-03,OKX,Buy,XRP,Ledger,Pending,1,877363.51,877363.51,0.015159338003469053,13300.25,1,2023Q1,433,445
2023-03,OKX,Sell,BNB,Cold Wallet,Pending,1,927173.12,927173.12,0.041757271824273766,38716.22,1,2023Q1,433,445
2023-03,OKX,Sell,Bitcoin,Trezor,Pending,1,2015335.22,2015335.22,0.01570426085244518,31649.35,1,2023Q1,433,445
2023-03,OKX,Sell,Dogecoin,Cold Wallet,Failed,1,641035.18,641035.18,0.04289025135874758,27494.16,1,2023Q1,433,445
